Sample	Arc1	Arc2	Arc3	ENiClust	Subgroup
CURTIS_H004378_T01_01_WG01	0.325541874570404	0.653841579894829	0.0206165455347663	ic3/ic7	ER+ Typical
CURTIS_H004380_T01_01_WG01	0.205742698922783	0.471680739321877	0.32257656175534	ic3/ic7	ER+ Typical
CURTIS_H004382_T01_01_WG01	0.306261814757353	0.363357708186461	0.330380477056185	ic6	ER+ High
CURTIS_H004383_T01_01_WG01	0.24603599815098	0.75396400184902	0	ic3/ic7	ER+ Typical
CURTIS_H004384_T01_01_WG01	0.693385374158714	0.0198880499511138	0.286726575890172	ic10	IC10
CURTIS_H004385_T01_01_WG01	0.29429904877828	0.269649484029308	0.436051467192411	ic3/ic7	ER+ Typical
CURTIS_H004387_T01_01_WG01	0.427030504909675	0.161913620962447	0.411055874127877	ic2	ER+ High
CURTIS_H004388_T01_01_WG01	0.222983982310412	0	0.777016017689588	ic2	ER+ High
CURTIS_H004390_T01_01_WG01	0.683776452265655	0	0.316223547734345	ic2	ER+ High
CURTIS_H004391_T01_01_WG01	0.155531660537296	0.250082967695055	0.594385371767649	ic3/ic7	ER+ Typical
CURTIS_H004392_T01_01_WG01	0.425302994346612	0.0109106753979163	0.563786330255472	ic6	ER+ High
CURTIS_H004393_T01_01_WG01	0.410506772973116	0.111171774623304	0.47832145240358	ic3/ic7	ER+ Typical
CURTIS_H004394_T01_01_WG01	0.52750729390957	0.170490759677341	0.30200194641309	ic9	ER+ High
CURTIS_H004395_T01_01_WG01	0.297285270496029	0	0.702714729503971	ic1	ER+ High
CURTIS_H004396_T01_01_WG01	0.387697103868832	0.424315202623832	0.187987693507335	ic9	ER+ High
CURTIS_H004397_T01_01_WG01	0.647619633999531	0	0.352380366000469	ic4	IC4ER-
CURTIS_H004398_T01_01_WG01	0.294572901254235	0	0.705427098745765	ic1	ER+ High
CURTIS_H004399_T01_01_WG01	0.239315071855438	0.54908336873359	0.211601559410973	ic2	ER+ High
CURTIS_H004400_T01_01_WG01	0.301972549559711	0.492804352831488	0.205223097608801	ic4	ER+ Typical
CURTIS_H004401_T01_01_WG01	0.650366608153369	0	0.349633391846631	ic3/ic7	ER+ Typical
CURTIS_H004402_T01_01_WG01	0.707944425042903	0.00124930708081287	0.290806267876284	ic3/ic7	ER+ Typical
CURTIS_H004403_T01_01_WG01	0.0962391774025619	0.296320739932579	0.607440082664859	ic1	ER+ High
CURTIS_H004404_T01_01_WG01	0.0979752283300507	0.577454179200567	0.324570592469382	ic3/ic7	ER+ Typical
CURTIS_H004405_T01_01_WG01	0.042105679468453	0.511030947108588	0.446863373422959	ic2	ER+ High
CURTIS_H004406_T01_01_WG01	0.229860402054978	0	0.770139597945022	ic5	HER2+
CURTIS_H004407_T01_01_WG01	0.59496964487077	0.059014541504746	0.346015813624484	ic10	IC10
CURTIS_H004408_T01_01_WG01	0.253473034446097	0.564013293886161	0.182513671667742	ic6	ER+ High
CURTIS_H004409_T01_01_WG01	0.630356017389019	0.1084281527996	0.26121582981138	ic10	IC10
CURTIS_H004410_T01_01_WG01	0.269509030716012	0.0502478216214442	0.680243147662544	ic6	ER+ High
CURTIS_H004411_T01_01_WG01	0.266277539672973	0.48065925063809	0.253063209688937	ic6	ER+ High
CURTIS_H004412_T01_01_WG01	0.427719596244782	0.0457834856778347	0.526496918077383	ic3/ic7	ER+ Typical
CURTIS_H004413_T01_01_WG01	0.31303581400099	0.43333137807728	0.25363280792173	ic8	ER+ Typical
CURTIS_H004414_T01_01_WG01	0.596878356149847	0.0513294391481554	0.351792204701998	ic6	ER+ High
CURTIS_H004415_T01_01_WG01	0.401818193418529	0.512646889790135	0.0855349167913355	ic4	ER+ Typical
CURTIS_H004416_T01_01_WG01	0.429155896292564	0.408719294444877	0.162124809262559	ic3/ic7	ER+ Typical
CURTIS_H004417_T01_01_WG01	0.201743265755494	0	0.798256734244506	ic5	HER2+
CURTIS_H004418_T01_01_WG01	0.522854784593714	0	0.477145215406286	ic3/ic7	ER+ Typical
CURTIS_H004420_T01_01_WG01	0.137960895299434	0.393962704911189	0.468076399789377	ic6	ER+ High
CURTIS_H004421_T01_01_WG01	0.0951261217711509	0.427872839499634	0.477001038729215	ic10	IC10
CURTIS_H004422_T01_01_WG01	0.315570956434813	0.0251921336979734	0.659236909867214	ic4	IC4ER-
CURTIS_H004423_T03_01_WG01	0.449662395482022	0.083699853584361	0.466637750933617	ic6	ER+ High
CURTIS_H004424_T01_01_WG01	0.478851749342388	0.00560154517567869	0.515546705481934	ic3/ic7	ER+ Typical
CURTIS_H004425_T01_01_WG01	0.256073830070944	0.0024118919742103	0.741514277954846	ic1	ER+ High
CURTIS_H004426_T01_01_WG01	0.427901311916851	0.378739947423974	0.193358740659175	ic4	ER+ Typical
CURTIS_H004427_T01_01_WG01	0.124840217989759	0.414038164240409	0.461121617769832	ic8	ER+ Typical
CURTIS_H004428_T01_01_WG01	0.510361520543463	0	0.489638479456537	ic5	HER2+
CURTIS_H004429_T01_01_WG01	0.317568379667589	0.158580528011772	0.523851092320639	ic2	ER+ High
CURTIS_H004430_T01_01_WG01	0.245818922746808	0.122086575482112	0.632094501771081	ic3/ic7	ER+ Typical
CURTIS_H004431_T01_01_WG01	0.697023539501501	0	0.302976460498499	ic10	IC10
CURTIS_H004432_T01_01_WG01	0.367763751627356	0.038005217817196	0.594231030555448	ic3/ic7	ER+ Typical
CURTIS_H004433_T01_01_WG01	0.30082478353214	0.105575267727413	0.593599948740447	ic3/ic7	ER+ Typical
CURTIS_H004434_T01_01_WG01	0.564740839307441	0.0396870154217931	0.395572145270766	ic10	IC10
CURTIS_H004435_T01_01_WG01	0.00873294701530675	0.529222702742082	0.462044350242611	ic3/ic7	ER+ Typical
CURTIS_H004436_T01_01_WG01	0.0381204411849384	0.5160687195854	0.445810839229661	ic3/ic7	ER+ Typical
CURTIS_H004437_T01_01_WG01	0.566177311367178	0.0426378909912663	0.391184797641556	ic10	IC10
CURTIS_H004438_T01_01_WG01	0.295984781306401	0	0.704015218693599	ic1	ER+ High
CURTIS_H004439_T01_01_WG01	0.0691754466633356	0.42861669614035	0.502207857196315	ic2	ER+ High
CURTIS_H004440_T01_01_WG01	0.539692620989771	0.316440907391073	0.143866471619156	ic3/ic7	ER+ Typical
CURTIS_H004441_T01_01_WG01	0.342374226324063	0.593574836690497	0.0640509369854405	ic3/ic7	ER+ Typical
CURTIS_H004442_T01_01_WG01	0.398004565262807	0.543011937330619	0.058983497406574	ic4	NA
CURTIS_H004444_T01_01_WG01	0.276153528395645	0.0136219554575324	0.710224516146823	ic3/ic7	ER+ Typical
CURTIS_H004445_T01_01_WG01	0.71649000327028	0	0.28350999672972	ic10	IC10
CURTIS_H004446_T01_01_WG01	0.623113527948285	0.0766424884882634	0.300243983563452	ic3/ic7	ER+ Typical
CURTIS_H004447_T01_01_WG01	0.198251587569481	0.208533031323844	0.593215381106675	ic3/ic7	ER+ Typical
CURTIS_H004448_T01_01_WG01	0.663131970507164	0	0.336868029492836	ic5	HER2+
CURTIS_H004449_T01_01_WG01	0.608372847047982	0	0.391627152952018	ic3/ic7	ER+ Typical
CURTIS_H004450_T01_01_WG01	0	0.29252789542102	0.70747210457898	ic4	ER+ Typical
CURTIS_H004451_T01_01_WG01	0.690502272335305	0.0407185903215195	0.268779137343175	ic4	ER+ Typical
CURTIS_H004452_T01_01_WG01	0.271778187016207	0.248318928138001	0.479902884845793	ic3/ic7	ER+ Typical
CURTIS_H004453_T01_01_WG01	0.586311938958502	0.199895038097964	0.213793022943534	ic9	ER+ High
CURTIS_H004454_T01_01_WG01	0.482315167078178	0.111019260751128	0.406665572170694	ic5	HER2+
CURTIS_H004455_T01_01_WG01	0.249934155776859	0.0998989781209828	0.650166866102158	ic5	HER2+
CURTIS_H004456_T01_01_WG01	0.165852102925932	0	0.834147897074068	ic10	IC10
CURTIS_H004457_T01_01_WG01	0.639414997405202	0.0358822726721428	0.324702729922656	ic4	IC4ER-
CURTIS_H004459_T01_01_WG01	0.625370430988351	0.0566429286503897	0.317986640361259	ic4	IC4ER-
CURTIS_H004460_T01_01_WG01	0.46506940978755	0.0632742378099785	0.471656352402471	ic10	IC10
CURTIS_H004461_T01_01_WG01	0.377308679709121	0.0378197387524391	0.58487158153844	ic3/ic7	ER+ Typical
CURTIS_H004462_T01_01_WG01	0.176895943091481	0.52699630444882	0.296107752459699	ic3/ic7	ER+ Typical
CURTIS_H004464_T01_01_WG01	0.507005395360584	0.0648410414211037	0.428153563218312	ic3/ic7	ER+ Typical
CURTIS_H004465_T01_01_WG01	0.478866360630671	0.07592681794969	0.445206821419639	ic3/ic7	ER+ Typical
CURTIS_H004466_T01_01_WG01	0.326287502006934	0	0.673712497993066	ic1	ER+ High
CURTIS_H004467_T01_01_WG01	0.707556673033569	0.0905377867582522	0.201905540208179	ic3/ic7	ER+ Typical
CURTIS_H004468_T01_01_WG01	0.385559100001426	0.171940274129426	0.442500625869148	ic5	HER2+
CURTIS_H004469_T01_01_WG01	0.107972058054741	0.412481000214005	0.479546941731255	ic3/ic7	ER+ Typical
CURTIS_H004471_T01_01_WG01	0.647196550345536	0	0.352803449654464	ic10	IC10
CURTIS_H004472_T01_01_WG01	0.44873644088288	0.486542946461512	0.0647206126556072	ic3/ic7	ER+ Typical
CURTIS_H004473_T01_01_WG01	0.408272989380765	0.0710693657646182	0.520657644854617	ic3/ic7	ER+ Typical
CURTIS_H004474_T01_01_WG01	0.130716258495576	0	0.869283741504424	ic3/ic7	ER+ Typical
CURTIS_H004475_T01_01_WG01	0.312188216276973	0	0.687811783723027	ic4	ER+ Typical
CURTIS_H004476_T01_01_WG01	0.319990352261373	0.0466181763350711	0.633391471403556	ic1	ER+ High
CURTIS_H004477_T01_01_WG01	0.0897283280322709	0.480008464373074	0.430263207594655	ic6	ER+ High
CURTIS_H004478_T01_01_WG01	0.293544868647986	0	0.706455131352014	ic6	ER+ High
CURTIS_H004479_T01_01_WG01	0.332170549361087	0.086553871043279	0.581275579595633	ic8	ER+ Typical
CURTIS_H004480_T01_01_WG01	0.0224833990971813	0.373013700637042	0.604502900265776	ic9	ER+ High
CURTIS_H004481_T01_01_WG01	0.494765710025975	0.391977825433048	0.113256464540977	ic1	ER+ High
CURTIS_H004483_T01_01_WG01	0.647842393793778	0	0.352157606206222	ic10	IC10
CURTIS_H004484_T01_01_WG01	0.247903266286077	0.178670000524896	0.573426733189027	ic3/ic7	ER+ Typical
CURTIS_H004485_T01_01_WG01	0.312973486095459	0.511549123083658	0.175477390820883	ic6	ER+ High
CURTIS_H004486_T01_01_WG01	0.482646770610006	0	0.517353229389994	ic3/ic7	ER+ Typical
CURTIS_H004487_T01_01_WG01	0.370525742556793	0.474170951187196	0.155303306256011	ic3/ic7	ER+ Typical
CURTIS_H004488_T01_01_WG01	0.0460221224390174	0.66408790018011	0.289889977380872	ic3/ic7	ER+ Typical
CURTIS_H004489_T01_01_WG01	0.141268161293513	0.391722359718301	0.467009478988186	ic3/ic7	ER+ Typical
CURTIS_H004490_T01_01_WG01	0.250392567166827	0.04184263485316	0.707764797980013	ic5	HER2+
CURTIS_H004491_T01_01_WG01	0.482657178488004	0.0202539862999341	0.497088835212062	ic6	ER+ High
CURTIS_H004492_T01_01_WG01	0.693889104889867	0	0.306110895110134	ic3/ic7	ER+ Typical
CURTIS_H004493_T01_01_WG01	0.476481929990665	0.0788836988388286	0.444634371170506	ic9	ER+ High
CURTIS_H004494_T01_01_WG01	0.190999251647376	0.101478402652098	0.707522345700526	ic5	HER2+
CURTIS_H004495_T01_01_WG01	0.657213410311482	0.0310839806360646	0.311702609052453	ic3/ic7	ER+ Typical
CURTIS_H004496_T01_01_WG01	0.330476950075121	0.656361076620788	0.013161973304091	ic8	ER+ Typical
CURTIS_H004497_T01_01_WG01	0.338472820948833	0.624300634845367	0.0372265442058	ic4	ER+ Typical
CURTIS_H004498_T01_01_WG01	0.22790933619839	0	0.77209066380161	ic4	ER+ Typical
CURTIS_H004499_T01_01_WG01	0.102999462407346	0.726001442420192	0.170999095172462	ic8	ER+ Typical
CURTIS_H004500_T01_01_WG01	0.297651741275958	0.603299456774173	0.0990488019498691	ic6	ER+ High
CURTIS_H004501_T01_01_WG01	0.245878052760904	0.622394530362374	0.131727416876721	ic3/ic7	ER+ Typical
CURTIS_H004502_T01_01_WG01	0.551306444822314	0.280161068924336	0.16853248625335	ic10	IC10
CURTIS_H004503_T01_01_WG01	0.705451585019403	0	0.294548414980597	ic3/ic7	ER+ Typical
CURTIS_H004505_T01_01_WG01	0.702745866915349	0.00701371636101362	0.290240416723637	ic3/ic7	ER+ Typical
CURTIS_H004506_T01_01_WG01	0.41403800457463	0.0668687108769837	0.519093284548386	ic9	ER+ High
CURTIS_H004507_T01_01_WG01	0.396997207708578	0.0853850961605564	0.517617696130866	ic3/ic7	ER+ Typical
CURTIS_H004508_T01_01_WG01	0.498975471931833	0.0167995546995373	0.48422497336863	ic5	HER2+
CURTIS_H004509_T01_01_WG01	0.416164308655264	0.480843770268129	0.102991921076608	ic3/ic7	ER+ Typical
CURTIS_H004511_T01_01_WG01	0.494776137541911	0.505223862458089	0	ic3/ic7	ER+ Typical
CURTIS_H004512_T01_01_WG01	0.0840336319744093	0.448958722077831	0.46700764594776	ic3/ic7	ER+ Typical
CURTIS_H004513_T01_01_WG01	0.520183321713102	0.122007923606652	0.357808754680246	ic2	ER+ High
CURTIS_H004515_T01_01_WG01	0.439445071493138	0.0173418206206672	0.543213107886195	ic1	ER+ High
CURTIS_H004516_T01_01_WG01	0.414357551108985	0.0430349254614219	0.542607523429594	ic9	ER+ High
CURTIS_H004517_T01_01_WG01	0.371869854739287	0.0671116822789563	0.561018462981757	ic3/ic7	ER+ Typical
CURTIS_H004518_T01_01_WG01	0.567967959522327	0	0.432032040477673	ic10	IC10
CURTIS_H004519_T01_01_WG01	0.442318485548863	0.0939069810066225	0.463774533444515	ic3/ic7	ER+ Typical
CURTIS_H004520_T01_01_WG01	0.415179367900382	0.288510914799615	0.296309717300003	ic3/ic7	ER+ Typical
CURTIS_H004522_T01_01_WG01	0.0274918010898944	0.482270670679115	0.49023752823099	ic3/ic7	ER+ Typical
CURTIS_H004523_T01_01_WG01	0.0547695185487907	0.550312539520029	0.394917941931181	ic6	ER+ High
CURTIS_H004524_T01_01_WG01	0.581633828399343	0.0582180603085516	0.360148111292105	ic1	ER+ High
CURTIS_H004525_T01_01_WG01	0.348302621615177	0.018591573868888	0.633105804515935	ic1	ER+ High
CURTIS_H004526_T01_01_WG01	0.307858728839014	0.0745783951552624	0.617562876005724	ic3/ic7	ER+ Typical
CURTIS_H004527_T01_01_WG01	0.660731089616011	0	0.339268910383989	ic10	IC10
CURTIS_H004528_T01_01_WG01	0.552080324556409	0.369439556229414	0.0784801192141771	ic1	ER+ High
CURTIS_H004530_T01_01_WG01	0.278482610925011	0.11707205790604	0.604445331168948	ic3/ic7	ER+ Typical
CURTIS_H004531_T01_01_WG01	0.509254811250672	0.338222917459193	0.152522271290136	ic1	ER+ High
CURTIS_H004532_T01_01_WG01	0.10770403155559	0.358864902847473	0.533431065596938	ic3/ic7	ER+ Typical
CURTIS_H004533_T01_01_WG01	0.414884653746798	0.0477679082332138	0.537347438019988	ic8	ER+ Typical
CURTIS_H004534_T01_01_WG01	0.437473271879047	0	0.562526728120953	ic9	ER+ High
CURTIS_H004535_T01_01_WG01	0.256964689160939	0.550529206016928	0.192506104822133	ic4	NA
CURTIS_H004537_T01_01_WG01	0.796652305878965	0	0.203347694121035	ic10	IC10
CURTIS_H004538_T01_01_WG01	0.184741659824744	0.569701446290421	0.245556893884836	ic3/ic7	ER+ Typical
CURTIS_H004539_T01_01_WG01	0.17470078119369	0.382920915583985	0.442378303222325	ic8	ER+ Typical
CURTIS_H004540_T01_01_WG01	0.191273804077472	0.624924170844	0.183802025078528	ic4	ER+ Typical
CURTIS_H004541_T01_01_WG01	0.517920390862824	0.325772683721999	0.156306925415177	ic4	IC4ER-
CURTIS_H004542_T01_01_WG01	0.566654530993741	0.117808063845116	0.315537405161142	ic4	ER+ Typical
CURTIS_H004543_T01_01_WG01	0.17395496864009	0.0376168625377776	0.788428168822133	ic1	ER+ High
CURTIS_H004544_T01_01_WG01	0.458618650603009	0.0500295806175821	0.491351768779409	ic3/ic7	ER+ Typical
CURTIS_H004545_T01_01_WG01	0.101373420796354	0.584960188997319	0.313666390206326	ic9	ER+ High
CURTIS_H004546_T01_01_WG01	0.639921830135144	0.0470592013842871	0.313018968480569	ic3/ic7	ER+ Typical
CURTIS_H004547_T01_01_WG01	0.177787562893338	0.324309914132262	0.4979025229744	ic5	HER2+
CURTIS_H004548_T01_01_WG01	0.331375631486886	0.0621808307273251	0.606443537785789	ic6	ER+ High
CURTIS_H004549_T01_01_WG01	0.276655923491901	0.595233009265176	0.128111067242923	ic8	ER+ Typical
CURTIS_H004550_T01_01_WG01	0.438934691047688	0.13126094936295	0.429804359589362	ic9	ER+ High
CURTIS_H004551_T01_01_WG01	0.0188002044083572	0.425892803702034	0.555306991889608	ic9	ER+ High
CURTIS_H004552_T01_01_WG01	0.263445268227555	0.0529832614314197	0.683571470341025	ic3/ic7	ER+ Typical
CURTIS_H004553_T01_01_WG01	0.573226905679344	0.0678055855564959	0.35896750876416	ic3/ic7	ER+ Typical
CURTIS_H004554_T01_01_WG01	0.0593687286372526	0.507675309438362	0.432955961924385	ic2	ER+ High
CURTIS_H004555_T01_01_WG01	0.391139800181309	0.0920486655896306	0.51681153422906	ic3/ic7	ER+ Typical
CURTIS_H004556_T01_01_WG01	0.242312006950843	0.12363276632717	0.634055226721988	ic3/ic7	ER+ Typical
CURTIS_H004557_T01_01_WG01	0.0624021914548722	0.477990965542253	0.459606843002875	ic1	ER+ High
CURTIS_H004558_T01_01_WG01	0.504490525778524	0	0.495509474221476	ic3/ic7	ER+ Typical
CURTIS_H004560_T01_01_WG01	0.474950375296288	0.454254403597934	0.0707952211057774	ic3/ic7	ER+ Typical
CURTIS_H004561_T01_01_WG01	0.0870161474705035	0.542390188030988	0.370593664498508	ic8	ER+ Typical
CURTIS_H004562_T01_01_WG01	0.143263944527794	0.512317972596911	0.344418082875295	ic6	ER+ High
CURTIS_H004563_T01_01_WG01	0.339904110037559	0.0262597590370951	0.633836130925345	ic3/ic7	ER+ Typical
CURTIS_H004564_T01_01_WG01	0.533571364589081	0.10975655087087	0.356672084540049	ic10	IC10
CURTIS_H004565_T01_01_WG01	0.533837786388154	0	0.466162213611846	ic10	IC10
CURTIS_H004566_T01_01_WG01	0.39583367551994	0.0438921199538304	0.56027420452623	ic9	ER+ High
CURTIS_H004567_T01_01_WG01	0.512418263583217	0	0.487581736416783	ic10	IC10
CURTIS_H004569_T01_01_WG01	0	0.63559412691022	0.36440587308978	ic2	ER+ High
CURTIS_H004570_T01_01_WG01	0.372008354316671	0.126056296167982	0.501935349515347	ic3/ic7	ER+ Typical
CURTIS_H004571_T01_01_WG01	0.682674230562277	0	0.317325769437723	ic9	ER+ High
CURTIS_H004572_T01_01_WG01	0.434597259942035	0.0559076811291266	0.509495058928838	ic4	NA
CURTIS_H004573_T01_01_WG01	0.479125226720826	0.245279228849753	0.275595544429422	ic3/ic7	ER+ Typical
CURTIS_H004575_T01_01_WG01	0.0719521473201423	0.708931079078742	0.219116773601116	ic9	ER+ High
CURTIS_H004576_T01_01_WG01	0.247679355342675	0.519946873739872	0.232373770917453	ic3/ic7	ER+ Typical
CURTIS_H004577_T01_01_WG01	0.306730899866659	0.578796289875973	0.114472810257368	ic3/ic7	ER+ Typical
CURTIS_H004578_T01_01_WG01	0.646499978445286	0.0723592104810994	0.281140811073615	ic10	IC10
CURTIS_H004579_T01_01_WG01	0.284095771960014	0.600929462217397	0.114974765822589	ic8	ER+ Typical
CURTIS_H004580_T01_01_WG01	0.253670079740155	0.399999389028356	0.346330531231489	ic3/ic7	ER+ Typical
CURTIS_H004581_T01_01_WG01	0.676155937578368	0.141653364951932	0.1821906974697	ic10	IC10
CURTIS_H004582_T01_01_WG01	0.032860996922757	0.519929971747597	0.447209031329646	ic3/ic7	ER+ Typical
CURTIS_H004583_T01_01_WG01	0.540631635652319	0.101025511441517	0.358342852906163	ic9	ER+ High
CURTIS_H004584_T01_01_WG01	0.540439554150463	0.0145499937332553	0.445010452116282	ic4	ER+ Typical
CURTIS_H004585_T01_01_WG01	0.537149730254587	0.271227336293455	0.191622933451959	ic8	ER+ Typical
CURTIS_H004586_T01_01_WG01	0.0644947692267009	0.551009605663507	0.384495625109792	ic3/ic7	ER+ Typical
CURTIS_H004587_T01_01_WG01	0.229843425201659	0.417692884601875	0.352463690196466	ic8	ER+ Typical
CURTIS_H004588_T01_01_WG01	0.604143161290421	0.00652656885207966	0.3893302698575	ic10	IC10
CURTIS_H004589_T01_01_WG01	0.583730054057294	0.0451740182225419	0.371095927720165	ic10	IC10
CURTIS_H004590_T01_01_WG01	0.638412047003199	0.0572295238906933	0.304358429106108	ic9	ER+ High
CURTIS_H004591_T01_01_WG01	0.270653184490305	0.0823577495230346	0.646989065986661	ic3/ic7	ER+ Typical
CURTIS_H004592_T01_01_WG01	0.106948014727722	0.536689123932032	0.356362861340246	ic3/ic7	ER+ Typical
CURTIS_H004593_T01_01_WG01	0.608678824939694	0.0515881740305728	0.339733001029734	ic10	IC10
CURTIS_H004594_T01_01_WG01	0.119147245815807	0.569436850370395	0.311415903813797	ic4	ER+ Typical
CURTIS_H004595_T01_01_WG01	0.189732187895469	0.758505304786975	0.0517625073175568	ic8	ER+ Typical
CURTIS_H004596_T01_01_WG01	0.458999982443694	0.0948247273541468	0.446175290202159	ic3/ic7	ER+ Typical
CURTIS_H004597_T01_01_WG01	0.516859447521354	0.285503551286065	0.197637001192581	ic3/ic7	ER+ Typical
CURTIS_H004599_T01_01_WG01	0.404195483713102	0.532740718984023	0.0630637973028752	ic1	ER+ High
CURTIS_H004600_T01_01_WG01	0.261598438865736	0	0.738401561134264	ic1	ER+ High
CURTIS_H004601_T01_01_WG01	0.14589061129903	0.545497216605722	0.308612172095248	ic3/ic7	ER+ Typical
CURTIS_H004602_T01_01_WG01	0.207476032099327	0.0054568195909304	0.787067148309743	ic1	ER+ High
CURTIS_H004603_T01_01_WG01	0.286280670742268	0.0987291286949651	0.614990200562767	ic10	IC10
CURTIS_H004604_T01_01_WG01	0.376642369911873	0.0877313622267749	0.535626267861352	ic3/ic7	ER+ Typical
CURTIS_H004605_T01_01_WG01	0.144563577742626	0.315750674603632	0.539685747653742	ic9	ER+ High
CURTIS_H004606_T01_01_WG01	0.23490240773542	0.196538796775965	0.568558795488615	ic6	ER+ High
CURTIS_H004607_T01_01_WG01	0.441974892904533	0.0841297897774586	0.473895317318009	ic3/ic7	ER+ Typical
CURTIS_H004608_T01_01_WG01	0.510289458312849	0.0637770242704748	0.425933517416676	ic3/ic7	ER+ Typical
CURTIS_H004609_T01_01_WG01	0.489263790161971	0	0.510736209838028	ic3/ic7	ER+ Typical
CURTIS_H004612_T01_01_WG01	0.203083892667688	0.445606958243627	0.351309149088686	ic1	ER+ High
CURTIS_H004613_T01_01_WG01	0.621369527954499	0	0.378630472045501	ic4	NA
CURTIS_H004614_T01_01_WG01	0.180082474205075	0.613008076723631	0.206909449071295	ic3/ic7	ER+ Typical
CURTIS_H004615_T01_01_WG01	0.410841986749985	0.0963741560795253	0.49278385717049	ic3/ic7	ER+ Typical
CURTIS_H004616_T01_01_WG01	0.708085456903882	0	0.291914543096118	ic10	IC10
CURTIS_H004617_T01_01_WG01	0.585484224859518	0.0431142796413517	0.37140149549913	ic1	ER+ High
CURTIS_H004618_T01_01_WG01	0.156233719123968	0.570009222152902	0.273757058723129	ic2	ER+ High
CURTIS_H004619_T01_01_WG01	0.336886658560662	0.351272106138487	0.311841235300851	ic6	ER+ High
CURTIS_H004620_T01_01_WG01	0.357704947524213	0.602333654786892	0.0399613976888949	ic3/ic7	ER+ Typical
CURTIS_H004621_T02_01_WG01	0.448739405892067	0.140960337261527	0.410300256846406	ic3/ic7	ER+ Typical
CURTIS_H004623_T01_01_WG01	0.35735434858582	0.00679316045751492	0.635852490956665	ic4	ER+ Typical
CURTIS_H004624_T01_01_WG01	0.442523822469101	0.12021131532064	0.437264862210259	ic8	ER+ Typical
CURTIS_H004625_T01_01_WG01	0.387246198304259	0.194678593368645	0.418075208327096	ic3/ic7	ER+ Typical
CURTIS_H004626_T01_01_WG01	0.319245026407341	0.14637867689678	0.534376296695879	ic3/ic7	ER+ Typical
CURTIS_H004627_T02_01_WG01	0.65161944020948	0.105809542110045	0.242571017680475	ic9	ER+ High
