Sample	ENiClust	Gene	AMP	Segment	linear	complex	ecDNA	Summary
CURTIS_H004365_T01_01_WG01	IC1 or IC9: ic9	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H004365_T01_01_WG01	IC1 or IC9: ic9	PTK6	NA	NO	NO	NO	NO	NA
CURTIS_H004365_T01_01_WG01	IC1 or IC9: ic9	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H004365_T01_01_WG01	IC1 or IC9: ic9	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H004365_T01_01_WG01	IC1 or IC9: ic9	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H004365_T01_01_WG01	IC1 or IC9: ic9	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H004365_T01_01_WG01	IC1 or IC9: ic9	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H004365_T01_01_WG01	IC1 or IC9: ic9	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H004365_T01_01_WG01	IC1 or IC9: ic9	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H004365_T01_01_WG01	IC1 or IC9: ic9	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H004365_T01_01_WG01	IC1 or IC9: ic9	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H004365_T01_01_WG01	IC1 or IC9: ic9	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H004362_T01_01_WG01	IC1 or IC9: ic1	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H004362_T01_01_WG01	IC1 or IC9: ic1	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H004362_T01_01_WG01	IC1 or IC9: ic1	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H004362_T01_01_WG01	IC1 or IC9: ic1	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H004362_T01_01_WG01	IC1 or IC9: ic1	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H004362_T01_01_WG01	IC1 or IC9: ic1	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H004362_T01_01_WG01	IC1 or IC9: ic1	RAB22A	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004362_T01_01_WG01	IC1 or IC9: ic1	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H004362_T01_01_WG01	IC1 or IC9: ic1	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H004362_T01_01_WG01	IC1 or IC9: ic1	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H004362_T01_01_WG01	IC1 or IC9: ic1	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H004362_T01_01_WG01	IC1 or IC9: ic1	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H004362_T01_01_WG01	IC1 or IC9: ic1	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H004362_T01_01_WG01	IC1 or IC9: ic1	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H004362_T01_01_WG01	IC1 or IC9: ic1	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H004362_T01_01_WG01	IC1 or IC9: ic1	ZNF217	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004355_T01_01_WG01	IC1 or IC9: ic9	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H004355_T01_01_WG01	IC1 or IC9: ic9	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H004355_T01_01_WG01	IC1 or IC9: ic9	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H004355_T01_01_WG01	IC1 or IC9: ic9	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H004355_T01_01_WG01	IC1 or IC9: ic9	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H004355_T01_01_WG01	IC1 or IC9: ic9	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H004355_T01_01_WG01	IC1 or IC9: ic9	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H004355_T01_01_WG01	IC1 or IC9: ic9	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H004355_T01_01_WG01	IC1 or IC9: ic9	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H004355_T01_01_WG01	IC1 or IC9: ic9	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H004355_T01_01_WG01	IC1 or IC9: ic9	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H004355_T01_01_WG01	IC1 or IC9: ic9	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H004355_T01_01_WG01	IC1 or IC9: ic9	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H004355_T01_01_WG01	IC1 or IC9: ic9	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H004355_T01_01_WG01	IC1 or IC9: ic9	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H004355_T01_01_WG01	IC1 or IC9: ic9	ZNF217	NO	NO	NO	NO	NO	NO
CURTIS_H004351_T01_01_WG01	IC1 or IC9: ic1	NCOA3	NO	NO	NO	NO	NO	NO
CURTIS_H004351_T01_01_WG01	IC1 or IC9: ic1	GNAS	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004351_T01_01_WG01	IC1 or IC9: ic1	NELFCD	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004351_T01_01_WG01	IC1 or IC9: ic1	NFATC2	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004351_T01_01_WG01	IC1 or IC9: ic1	PPP1R3D	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004351_T01_01_WG01	IC1 or IC9: ic1	PTK6	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004351_T01_01_WG01	IC1 or IC9: ic1	RAB22A	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004351_T01_01_WG01	IC1 or IC9: ic1	RAE1	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004351_T01_01_WG01	IC1 or IC9: ic1	RBM38	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004351_T01_01_WG01	IC1 or IC9: ic1	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H004351_T01_01_WG01	IC1 or IC9: ic1	SDC4	NO	NO	NO	NO	NO	NO
CURTIS_H004351_T01_01_WG01	IC1 or IC9: ic1	SPATA2	NO	NO	NO	NO	NO	NO
CURTIS_H004351_T01_01_WG01	IC1 or IC9: ic1	STX16	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004351_T01_01_WG01	IC1 or IC9: ic1	TAF4	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004351_T01_01_WG01	IC1 or IC9: ic1	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H004351_T01_01_WG01	IC1 or IC9: ic1	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H004346_T01_01_WG01	IC1 or IC9: ic9	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H004346_T01_01_WG01	IC1 or IC9: ic9	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H004346_T01_01_WG01	IC1 or IC9: ic9	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H004346_T01_01_WG01	IC1 or IC9: ic9	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H004346_T01_01_WG01	IC1 or IC9: ic9	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H004346_T01_01_WG01	IC1 or IC9: ic9	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H004346_T01_01_WG01	IC1 or IC9: ic9	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H004346_T01_01_WG01	IC1 or IC9: ic9	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H004346_T01_01_WG01	IC1 or IC9: ic9	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H004346_T01_01_WG01	IC1 or IC9: ic9	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H004346_T01_01_WG01	IC1 or IC9: ic9	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H004346_T01_01_WG01	IC1 or IC9: ic9	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H004346_T01_01_WG01	IC1 or IC9: ic9	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H004346_T01_01_WG01	IC1 or IC9: ic9	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H004346_T01_01_WG01	IC1 or IC9: ic9	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H004346_T01_01_WG01	IC1 or IC9: ic9	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H004345_T01_01_WG01	IC1 or IC9: ic1	NCOA3	NO	NO	NO	NO	NO	NO
CURTIS_H004345_T01_01_WG01	IC1 or IC9: ic1	GNAS	NO	NO	NO	NO	NO	NO
CURTIS_H004345_T01_01_WG01	IC1 or IC9: ic1	NELFCD	NO	NO	NO	NO	NO	NO
CURTIS_H004345_T01_01_WG01	IC1 or IC9: ic1	NFATC2	NO	NO	NO	NO	NO	NO
CURTIS_H004345_T01_01_WG01	IC1 or IC9: ic1	PPP1R3D	NO	NO	NO	NO	NO	NO
CURTIS_H004345_T01_01_WG01	IC1 or IC9: ic1	PTK6	NO	NO	NO	NO	NO	NO
CURTIS_H004345_T01_01_WG01	IC1 or IC9: ic1	RAB22A	NO	NO	NO	NO	NO	NO
CURTIS_H004345_T01_01_WG01	IC1 or IC9: ic1	RAE1	NO	NO	NO	NO	NO	NO
CURTIS_H004345_T01_01_WG01	IC1 or IC9: ic1	RBM38	NO	NO	NO	NO	NO	NO
CURTIS_H004345_T01_01_WG01	IC1 or IC9: ic1	SALL4	NO	NO	NO	NO	NO	NO
CURTIS_H004345_T01_01_WG01	IC1 or IC9: ic1	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H004345_T01_01_WG01	IC1 or IC9: ic1	SPATA2	NO	NO	NO	NO	NO	NO
CURTIS_H004345_T01_01_WG01	IC1 or IC9: ic1	STX16	NO	NO	NO	NO	NO	NO
CURTIS_H004345_T01_01_WG01	IC1 or IC9: ic1	TAF4	NO	NO	NO	NO	NO	NO
CURTIS_H004345_T01_01_WG01	IC1 or IC9: ic1	ZFP64	NO	NO	NO	NO	NO	NO
CURTIS_H004345_T01_01_WG01	IC1 or IC9: ic1	ZNF217	NO	NO	NO	NO	NO	NO
CURTIS_H004336_T01_01_WG01	IC1 or IC9: ic1	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	IC1 or IC9: ic1	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	IC1 or IC9: ic1	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	IC1 or IC9: ic1	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	IC1 or IC9: ic1	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	IC1 or IC9: ic1	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	IC1 or IC9: ic1	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	IC1 or IC9: ic1	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	IC1 or IC9: ic1	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	IC1 or IC9: ic1	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	IC1 or IC9: ic1	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	IC1 or IC9: ic1	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	IC1 or IC9: ic1	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	IC1 or IC9: ic1	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	IC1 or IC9: ic1	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	IC1 or IC9: ic1	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H004332_T01_01_WG01	IC1 or IC9: ic9	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H004332_T01_01_WG01	IC1 or IC9: ic9	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H004332_T01_01_WG01	IC1 or IC9: ic9	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H004332_T01_01_WG01	IC1 or IC9: ic9	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H004332_T01_01_WG01	IC1 or IC9: ic9	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H004332_T01_01_WG01	IC1 or IC9: ic9	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H004332_T01_01_WG01	IC1 or IC9: ic9	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H004332_T01_01_WG01	IC1 or IC9: ic9	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H004332_T01_01_WG01	IC1 or IC9: ic9	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H004332_T01_01_WG01	IC1 or IC9: ic9	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H004332_T01_01_WG01	IC1 or IC9: ic9	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H004332_T01_01_WG01	IC1 or IC9: ic9	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H004332_T01_01_WG01	IC1 or IC9: ic9	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H004332_T01_01_WG01	IC1 or IC9: ic9	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H004332_T01_01_WG01	IC1 or IC9: ic9	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H004332_T01_01_WG01	IC1 or IC9: ic9	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	IC1 or IC9: ic1	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	IC1 or IC9: ic1	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	IC1 or IC9: ic1	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	IC1 or IC9: ic1	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	IC1 or IC9: ic1	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	IC1 or IC9: ic1	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	IC1 or IC9: ic1	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	IC1 or IC9: ic1	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	IC1 or IC9: ic1	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	IC1 or IC9: ic1	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	IC1 or IC9: ic1	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	IC1 or IC9: ic1	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	IC1 or IC9: ic1	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	IC1 or IC9: ic1	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	IC1 or IC9: ic1	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	IC1 or IC9: ic1	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H004314_T01_01_WG01	IC1 or IC9: ic9	NCOA3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004314_T01_01_WG01	IC1 or IC9: ic9	GNAS	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004314_T01_01_WG01	IC1 or IC9: ic9	NELFCD	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004314_T01_01_WG01	IC1 or IC9: ic9	NFATC2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004314_T01_01_WG01	IC1 or IC9: ic9	PPP1R3D	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004314_T01_01_WG01	IC1 or IC9: ic9	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H004314_T01_01_WG01	IC1 or IC9: ic9	RAB22A	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004314_T01_01_WG01	IC1 or IC9: ic9	RAE1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004314_T01_01_WG01	IC1 or IC9: ic9	RBM38	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004314_T01_01_WG01	IC1 or IC9: ic9	SALL4	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004314_T01_01_WG01	IC1 or IC9: ic9	SDC4	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004314_T01_01_WG01	IC1 or IC9: ic9	SPATA2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004314_T01_01_WG01	IC1 or IC9: ic9	STX16	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004314_T01_01_WG01	IC1 or IC9: ic9	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H004314_T01_01_WG01	IC1 or IC9: ic9	ZFP64	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004314_T01_01_WG01	IC1 or IC9: ic9	ZNF217	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004308_T01_01_WG01	IC1 or IC9: ic9	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H004308_T01_01_WG01	IC1 or IC9: ic9	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H004308_T01_01_WG01	IC1 or IC9: ic9	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H004308_T01_01_WG01	IC1 or IC9: ic9	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H004308_T01_01_WG01	IC1 or IC9: ic9	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H004308_T01_01_WG01	IC1 or IC9: ic9	PTK6	NA	NO	NO	NO	NO	NA
CURTIS_H004308_T01_01_WG01	IC1 or IC9: ic9	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H004308_T01_01_WG01	IC1 or IC9: ic9	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H004308_T01_01_WG01	IC1 or IC9: ic9	RBM38	NA	NO	NO	NO	NO	NA
CURTIS_H004308_T01_01_WG01	IC1 or IC9: ic9	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H004308_T01_01_WG01	IC1 or IC9: ic9	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H004308_T01_01_WG01	IC1 or IC9: ic9	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H004308_T01_01_WG01	IC1 or IC9: ic9	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H004308_T01_01_WG01	IC1 or IC9: ic9	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H004308_T01_01_WG01	IC1 or IC9: ic9	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H004308_T01_01_WG01	IC1 or IC9: ic9	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H004306_T01_01_WG01	IC1 or IC9: ic9	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H004306_T01_01_WG01	IC1 or IC9: ic9	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H004306_T01_01_WG01	IC1 or IC9: ic9	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H004306_T01_01_WG01	IC1 or IC9: ic9	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H004306_T01_01_WG01	IC1 or IC9: ic9	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H004306_T01_01_WG01	IC1 or IC9: ic9	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H004306_T01_01_WG01	IC1 or IC9: ic9	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H004306_T01_01_WG01	IC1 or IC9: ic9	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H004306_T01_01_WG01	IC1 or IC9: ic9	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H004306_T01_01_WG01	IC1 or IC9: ic9	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H004306_T01_01_WG01	IC1 or IC9: ic9	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H004306_T01_01_WG01	IC1 or IC9: ic9	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H004306_T01_01_WG01	IC1 or IC9: ic9	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H004306_T01_01_WG01	IC1 or IC9: ic9	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H004306_T01_01_WG01	IC1 or IC9: ic9	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H004306_T01_01_WG01	IC1 or IC9: ic9	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H004290_T01_01_WG01	IC1 or IC9: ic1	NCOA3	NO	NO	NO	NO	NO	NO
CURTIS_H004290_T01_01_WG01	IC1 or IC9: ic1	GNAS	NO	NO	NO	NO	NO	NO
CURTIS_H004290_T01_01_WG01	IC1 or IC9: ic1	NELFCD	NO	NO	NO	NO	NO	NO
CURTIS_H004290_T01_01_WG01	IC1 or IC9: ic1	NFATC2	NO	NO	NO	NO	NO	NO
CURTIS_H004290_T01_01_WG01	IC1 or IC9: ic1	PPP1R3D	NO	NO	NO	NO	NO	NO
CURTIS_H004290_T01_01_WG01	IC1 or IC9: ic1	PTK6	NO	NO	NO	NO	NO	NO
CURTIS_H004290_T01_01_WG01	IC1 or IC9: ic1	RAB22A	NO	NO	NO	NO	NO	NO
CURTIS_H004290_T01_01_WG01	IC1 or IC9: ic1	RAE1	NO	NO	NO	NO	NO	NO
CURTIS_H004290_T01_01_WG01	IC1 or IC9: ic1	RBM38	NO	NO	NO	NO	NO	NO
CURTIS_H004290_T01_01_WG01	IC1 or IC9: ic1	SALL4	NO	NO	NO	NO	NO	NO
CURTIS_H004290_T01_01_WG01	IC1 or IC9: ic1	SDC4	NO	NO	NO	NO	NO	NO
CURTIS_H004290_T01_01_WG01	IC1 or IC9: ic1	SPATA2	NO	NO	NO	NO	NO	NO
CURTIS_H004290_T01_01_WG01	IC1 or IC9: ic1	STX16	NO	NO	NO	NO	NO	NO
CURTIS_H004290_T01_01_WG01	IC1 or IC9: ic1	TAF4	NO	NO	NO	NO	NO	NO
CURTIS_H004290_T01_01_WG01	IC1 or IC9: ic1	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H004290_T01_01_WG01	IC1 or IC9: ic1	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	IC1 or IC9: ic1	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	IC1 or IC9: ic1	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	IC1 or IC9: ic1	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	IC1 or IC9: ic1	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	IC1 or IC9: ic1	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	IC1 or IC9: ic1	PTK6	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004285_T01_01_WG01	IC1 or IC9: ic1	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	IC1 or IC9: ic1	RAE1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004285_T01_01_WG01	IC1 or IC9: ic1	RBM38	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004285_T01_01_WG01	IC1 or IC9: ic1	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	IC1 or IC9: ic1	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	IC1 or IC9: ic1	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	IC1 or IC9: ic1	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	IC1 or IC9: ic1	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	IC1 or IC9: ic1	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	IC1 or IC9: ic1	ZNF217	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004276_T01_01_WG01	IC1 or IC9: ic9	NCOA3	NO	NO	NO	NO	NO	NO
CURTIS_H004276_T01_01_WG01	IC1 or IC9: ic9	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H004276_T01_01_WG01	IC1 or IC9: ic9	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H004276_T01_01_WG01	IC1 or IC9: ic9	NFATC2	NO	NO	NO	NO	NO	NO
CURTIS_H004276_T01_01_WG01	IC1 or IC9: ic9	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H004276_T01_01_WG01	IC1 or IC9: ic9	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H004276_T01_01_WG01	IC1 or IC9: ic9	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H004276_T01_01_WG01	IC1 or IC9: ic9	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H004276_T01_01_WG01	IC1 or IC9: ic9	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H004276_T01_01_WG01	IC1 or IC9: ic9	SALL4	NO	NO	NO	NO	NO	NO
CURTIS_H004276_T01_01_WG01	IC1 or IC9: ic9	SDC4	NO	NO	NO	NO	NO	NO
CURTIS_H004276_T01_01_WG01	IC1 or IC9: ic9	SPATA2	NO	NO	NO	NO	NO	NO
CURTIS_H004276_T01_01_WG01	IC1 or IC9: ic9	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H004276_T01_01_WG01	IC1 or IC9: ic9	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H004276_T01_01_WG01	IC1 or IC9: ic9	ZFP64	NO	NO	NO	NO	NO	NO
CURTIS_H004276_T01_01_WG01	IC1 or IC9: ic9	ZNF217	NO	NO	NO	NO	NO	NO
CURTIS_H004274_T01_01_WG01	IC1 or IC9: ic9	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H004274_T01_01_WG01	IC1 or IC9: ic9	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H004274_T01_01_WG01	IC1 or IC9: ic9	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H004274_T01_01_WG01	IC1 or IC9: ic9	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H004274_T01_01_WG01	IC1 or IC9: ic9	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H004274_T01_01_WG01	IC1 or IC9: ic9	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H004274_T01_01_WG01	IC1 or IC9: ic9	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H004274_T01_01_WG01	IC1 or IC9: ic9	RAE1	YES	NO	NO	NO	NO	AMP
