Sample	ENiClust	key	value	logvalue
CURTIS_H001567_T01_01_WG01	ER+ Typical	RS4	154	2.19033169817029
CURTIS_H001568_T01_01_WG01	IC6	RS4	0	0
CURTIS_H001569_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001570_T01_01_WG01	ER+ Typical	RS4	35	1.55630250076729
CURTIS_H001571_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001572_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001573_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001574_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001575_T01_01_WG01	ER+ Typical	RS4	2	0.477121254719662
CURTIS_H001576_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001577_T01_01_WG01	ER+ Typical	RS4	2	0.477121254719662
CURTIS_H001579_T01_01_WG01	ER+ Typical	RS4	11	1.07918124604762
CURTIS_H001581_T01_01_WG01	HER2+	RS4	32	1.51851393987789
CURTIS_H001583_T01_01_WG01	HER2+	RS4	8	0.954242509439325
CURTIS_H001585_T01_01_WG01	ER+ Typical	RS4	52	1.72427586960079
CURTIS_H001586_T01_01_WG01	HER2+	RS4	109	2.04139268515822
CURTIS_H001588_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001589_T01_01_WG01	IC6	RS4	2	0.477121254719662
CURTIS_H001590_T01_01_WG01	HER2+	RS4	10	1.04139268515822
CURTIS_H001591_T01_01_WG01	IC1	RS4	117	2.07188200730613
CURTIS_H001593_T01_01_WG01	IC9	RS4	0	0
CURTIS_H001595_T01_01_WG01	HER2+	RS4	1	0.301029995663981
CURTIS_H001596_T01_01_WG01	HER2+	RS4	0	0
CURTIS_H001604_T01_01_WG01	ER+ Typical	RS4	9	1
CURTIS_H001611_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001614_T01_01_WG01	IC9	RS4	0	0
CURTIS_H001615_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001616_T01_01_WG01	HER2+	RS4	4	0.698970004336019
CURTIS_H001620_T01_01_WG01	ER+ Typical	RS4	49	1.69897000433602
CURTIS_H001621_T01_01_WG01	IC9	RS4	1	0.301029995663981
CURTIS_H001626_T01_01_WG01	IC9	RS4	30	1.49136169383427
CURTIS_H001627_T01_01_WG01	HER2+	RS4	163	2.2148438480477
CURTIS_H001629_T01_01_WG01	HER2+	RS4	1	0.301029995663981
CURTIS_H001630_T01_01_WG01	IC1	RS4	60	1.78532983501077
CURTIS_H001631_T01_01_WG01	IC1	RS4	100	2.00432137378264
CURTIS_H001633_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001636_T01_01_WG01	IC2	RS4	12	1.11394335230684
CURTIS_H001637_T01_01_WG01	HER2+	RS4	85	1.93449845124357
CURTIS_H001639_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001640_T01_01_WG01	ER+ Typical	RS4	25	1.41497334797082
CURTIS_H001642_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001646_T01_01_WG01	ER+ Typical	RS4	1	0.301029995663981
CURTIS_H001650_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001651_T01_01_WG01	HER2+	RS4	0	0
CURTIS_H001652_T01_01_WG01	IC9	RS4	10	1.04139268515822
CURTIS_H001653_T01_01_WG01	ER+ Typical	RS4	3	0.602059991327962
CURTIS_H001654_T01_01_WG01	ER+ Typical	RS4	112	2.05307844348342
CURTIS_H001656_T01_01_WG01	HER2+	RS4	4	0.698970004336019
CURTIS_H001658_T01_01_WG01	HER2+	RS4	188	2.27646180417324
CURTIS_H001659_T01_01_WG01	ER+ Typical	RS4	76	1.88649072517248
CURTIS_H001661_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001663_T01_01_WG01	ER+ Typical	RS4	9	1
CURTIS_H001664_T01_01_WG01	IC1	RS4	29	1.47712125471966
CURTIS_H001665_T01_01_WG01	ER+ Typical	RS4	23	1.38021124171161
CURTIS_H001666_T01_01_WG01	IC9	RS4	0	0
CURTIS_H001667_T01_01_WG01	ER+ Typical	RS4	1	0.301029995663981
CURTIS_H001668_T01_01_WG01	ER+ Typical	RS4	46	1.67209785793572
CURTIS_H001669_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001670_T01_01_WG01	IC1	RS4	19	1.30102999566398
CURTIS_H001671_T01_01_WG01	ER+ Typical	RS4	4	0.698970004336019
CURTIS_H001672_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001673_T01_01_WG01	HER2+	RS4	338	2.53019969820308
CURTIS_H001674_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001675_T01_01_WG01	ER+ Typical	RS4	315	2.4996870826184
CURTIS_H001676_T01_01_WG01	IC9	RS4	5	0.778151250383644
CURTIS_H001677_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001678_T01_01_WG01	IC6	RS4	132	2.12385164096709
CURTIS_H001679_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001680_T01_01_WG01	IC2	RS4	49	1.69897000433602
CURTIS_H001681_T01_01_WG01	IC2	RS4	4	0.698970004336019
CURTIS_H001682_T01_01_WG01	IC1	RS4	84	1.92941892571429
CURTIS_H001684_T01_01_WG01	HER2+	RS4	29	1.47712125471966
CURTIS_H001685_T01_01_WG01	ER+ Typical	RS4	NA	NA
CURTIS_H001687_T01_01_WG01	HER2+	RS4	108	2.03742649794062
CURTIS_H001688_T01_01_WG01	HER2+	RS4	62	1.79934054945358
CURTIS_H001689_T01_01_WG01	HER2+	RS4	32	1.51851393987789
CURTIS_H001690_T01_01_WG01	HER2+	RS4	274	2.43933269383026
CURTIS_H001691_T01_01_WG01	ER+ Typical	RS4	16	1.23044892137827
CURTIS_H001692_T01_01_WG01	IC6	RS4	0	0
CURTIS_H001693_T01_01_WG01	IC1	RS4	39	1.60205999132796
CURTIS_H001695_T01_01_WG01	HER2+	RS4	53	1.73239375982297
CURTIS_H001697_T01_01_WG01	ER+ Typical	RS4	32	1.51851393987789
CURTIS_H001698_T01_01_WG01	HER2+	RS4	156	2.19589965240923
CURTIS_H001699_T01_01_WG01	IC1	RS4	156	2.19589965240923
CURTIS_H001700_T01_01_WG01	HER2+	RS4	99	2
CURTIS_H001701_T01_01_WG01	ER+ Typical	RS4	27	1.44715803134222
CURTIS_H001704_T01_01_WG01	ER+ Typical	RS4	19	1.30102999566398
CURTIS_H001705_T01_01_WG01	ER+ Typical	RS4	6	0.845098040014257
CURTIS_H001706_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001707_T01_01_WG01	ER+ Typical	RS4	5	0.778151250383644
CURTIS_H001708_T01_01_WG01	ER+ Typical	RS4	28	1.46239799789896
CURTIS_H001709_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001711_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001712_T01_01_WG01	ER+ Typical	RS4	2	0.477121254719662
CURTIS_H001713_T01_01_WG01	ER+ Typical	RS4	2	0.477121254719662
CURTIS_H001714_T01_01_WG01	ER+ Typical	RS4	1	0.301029995663981
CURTIS_H001715_T01_01_WG01	IC6	RS4	364	2.56229286445647
CURTIS_H001716_T01_01_WG01	ER+ Typical	RS4	62	1.79934054945358
CURTIS_H001717_T01_01_WG01	IC6	RS4	45	1.66275783168157
CURTIS_H001721_T01_01_WG01	HER2+	RS4	72	1.86332286012046
CURTIS_H001722_T01_01_WG01	ER+ Typical	RS4	50	1.70757017609794
CURTIS_H001723_T01_01_WG01	ER+ Typical	RS4	1	0.301029995663981
CURTIS_H001724_T01_01_WG01	ER+ Typical	RS4	42	1.63346845557959
CURTIS_H001725_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001726_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001727_T01_01_WG01	IC1	RS4	89	1.95424250943932
CURTIS_H001728_T01_01_WG01	IC6	RS4	42	1.63346845557959
CURTIS_H001729_T01_01_WG01	ER+ Typical	RS4	2	0.477121254719662
CURTIS_H001730_T01_01_WG01	IC6	RS4	105	2.02530586526477
CURTIS_H001731_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001732_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001733_T01_01_WG01	HER2+	RS4	20	1.32221929473392
CURTIS_H001734_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001735_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001736_T01_01_WG01	IC2	RS4	5	0.778151250383644
CURTIS_H001737_T01_01_WG01	IC1	RS4	0	0
CURTIS_H001738_T01_01_WG01	ER+ Typical	RS4	8	0.954242509439325
CURTIS_H001739_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001740_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001741_T01_01_WG01	ER+ Typical	RS4	13	1.14612803567824
CURTIS_H001742_T01_01_WG01	ER+ Typical	RS4	43	1.64345267648619
CURTIS_H001743_T01_01_WG01	IC9	RS4	10	1.04139268515822
CURTIS_H001744_T01_01_WG01	ER+ Typical	RS4	9	1
CURTIS_H001745_T01_01_WG01	ER+ Typical	RS4	14	1.17609125905568
CURTIS_H001746_T01_01_WG01	ER+ Typical	RS4	2	0.477121254719662
CURTIS_H001747_T01_01_WG01	IC9	RS4	7	0.903089986991944
CURTIS_H001748_T01_01_WG01	ER+ Typical	RS4	NA	NA
CURTIS_H001750_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001751_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H001752_T01_01_WG01	ER+ Typical	RS4	12	1.11394335230684
CURTIS_H001753_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H002031_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H002034_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H002036_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H002042_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H002049_T01_01_WG01	IC9	RS4	128	2.11058971029925
CURTIS_H002053_T01_01_WG01	ER+ Typical	RS4	8	0.954242509439325
CURTIS_H002057_T01_01_WG01	IC9	RS4	0	0
CURTIS_H002059_T01_01_WG01	ER+ Typical	RS4	2	0.477121254719662
CURTIS_H002064_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H002071_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H002080_T01_01_WG01	HER2+	RS4	22	1.36172783601759
CURTIS_H002084_T01_01_WG01	IC2	RS4	66	1.82607480270083
CURTIS_H002086_T01_01_WG01	ER+ Typical	RS4	8	0.954242509439325
CURTIS_H002089_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H002097_T01_01_WG01	IC9	RS4	7	0.903089986991944
CURTIS_H003223_T01_01_WG01	IC6	RS4	219	2.34242268082221
CURTIS_H004015_T01_01_WG01	IC1	RS4	21	1.34242268082221
CURTIS_H004016_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H004018_T01_01_WG01	HER2+	RS4	0	0
CURTIS_H004056_T02_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H004066_T01_01_WG01	HER2+	RS4	57	1.76342799356294
CURTIS_H004115_T01_01_WG01	ER+ Typical	RS4	35	1.55630250076729
CURTIS_H004118_T01_01_WG01	IC2	RS4	41	1.6232492903979
CURTIS_H004127_T01_01_WG01	ER+ Typical	RS4	1	0.301029995663981
CURTIS_H004158_T01_01_WG01	HER2+	RS4	164	2.21748394421391
CURTIS_H004179_T01_01_WG01	ER+ Typical	RS4	144	2.16136800223497
CURTIS_H004182_T01_01_WG01	ER+ Typical	RS4	33	1.53147891704226
CURTIS_H004188_T01_01_WG01	IC1	RS4	129	2.11394335230684
CURTIS_H004210_T01_01_WG01	IC1	RS4	329	2.51851393987789
CURTIS_H004211_T01_01_WG01	ER+ Typical	RS4	122	2.0899051114394
CURTIS_H004218_T01_01_WG01	IC2	RS4	56	1.75587485567249
CURTIS_H004221_T01_01_WG01	HER2+	RS4	239	2.38021124171161
CURTIS_H004251_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H004254_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H004265_T01_01_WG01	ER+ Typical	RS4	63	1.80617997398389
CURTIS_H004270_T01_01_WG01	ER+ Typical	RS4	90	1.95904139232109
CURTIS_H004271_T02_01_WG01	ER+ Typical	RS4	60	1.78532983501077
CURTIS_H004281_T01_01_WG01	HER2+	RS4	45	1.66275783168157
CURTIS_H004287_T01_01_WG01	ER+ Typical	RS4	5	0.778151250383644
CURTIS_H004289_T01_01_WG01	HER2+	RS4	82	1.91907809237607
CURTIS_H004297_T01_01_WG01	IC9	RS4	12	1.11394335230684
CURTIS_H004303_T01_01_WG01	IC6	RS4	24	1.39794000867204
CURTIS_H004304_T01_01_WG01	HER2+	RS4	389	2.5910646070265
CURTIS_H004324_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H004333_T01_01_WG01	ER+ Typical	RS4	2	0.477121254719662
CURTIS_H004369_T01_01_WG01	HER2+	RS4	62	1.79934054945358
CURTIS_H004370_T01_01_WG01	ER+ Typical	RS4	5	0.778151250383644
CURTIS_H004381_T01_01_WG01	ER+ Typical	RS4	72	1.86332286012046
CURTIS_H004386_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H004389_T01_01_WG01	HER2+	RS4	191	2.28330122870355
CURTIS_H004443_T01_01_WG01	ER+ Typical	RS4	63	1.80617997398389
CURTIS_H004458_T01_01_WG01	ER+ Typical	RS4	16	1.23044892137827
CURTIS_H004463_T01_01_WG01	IC9	RS4	17	1.25527250510331
CURTIS_H004482_T01_01_WG01	IC9	RS4	211	2.32633586092875
CURTIS_H004504_T01_01_WG01	ER+ Typical	RS4	26	1.43136376415899
CURTIS_H004514_T01_01_WG01	IC2	RS4	14	1.17609125905568
CURTIS_H004521_T01_01_WG01	ER+ Typical	RS4	9	1
CURTIS_H004529_T01_01_WG01	IC9	RS4	39	1.60205999132796
CURTIS_H004536_T01_01_WG01	IC6	RS4	111	2.04921802267018
CURTIS_H004559_T01_01_WG01	ER+ Typical	RS4	16	1.23044892137827
CURTIS_H004574_T01_01_WG01	ER+ Typical	RS4	31	1.50514997831991
CURTIS_H004598_T01_01_WG01	ER+ Typical	RS4	60	1.78532983501077
CURTIS_H004610_T01_01_WG01	IC1	RS4	7	0.903089986991944
CURTIS_H004650_T01_01_WG01	IC1	RS4	16	1.23044892137827
CURTIS_H004652_T01_01_WG01	ER+ Typical	RS4	0	0
CURTIS_H004656_T01_01_WG01	ER+ Typical	RS4	15	1.20411998265592
CURTIS_H004668_T01_01_WG01	ER+ Typical	RS4	26	1.43136376415899
CURTIS_H004708_T01_01_WG01	ER+ Typical	RS4	9	1
CURTIS_H000378_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000380_T01_01_WG01	IC6	RS5	70	1.85125834871908
CURTIS_H000382_T01_01_WG01	IC9	RS5	70	1.85125834871908
CURTIS_H000385_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H000387_T01_01_WG01	IC1	RS5	0	0
CURTIS_H000389_T01_01_WG01	IC1	RS5	100	2.00432137378264
CURTIS_H000390_T01_01_WG01	ER+ Typical	RS5	115	2.06445798922692
CURTIS_H000391_T01_01_WG01	HER2+	RS5	7	0.903089986991944
CURTIS_H000392_T01_01_WG01	HER2+	RS5	0	0
CURTIS_H000393_T01_01_WG01	HER2+	RS5	15	1.20411998265592
CURTIS_H000394_T01_01_WG01	HER2+	RS5	12	1.11394335230684
CURTIS_H000396_T01_01_WG01	IC9	RS5	34	1.54406804435028
CURTIS_H000398_T01_01_WG01	ER+ Typical	RS5	19	1.30102999566398
CURTIS_H000399_T01_01_WG01	IC1	RS5	59	1.77815125038364
CURTIS_H000400_T01_01_WG01	IC1	RS5	0	0
CURTIS_H000402_T01_01_WG01	IC9	RS5	4	0.698970004336019
CURTIS_H000404_T01_01_WG01	ER+ Typical	RS5	2	0.477121254719662
CURTIS_H000405_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000410_T01_01_WG01	ER+ Typical	RS5	16	1.23044892137827
CURTIS_H000412_T01_01_WG01	HER2+	RS5	0	0
CURTIS_H000415_T01_01_WG01	IC1	RS5	1	0.301029995663981
CURTIS_H000416_T01_01_WG01	IC6	RS5	0	0
CURTIS_H000417_T01_01_WG01	ER+ Typical	RS5	3	0.602059991327962
CURTIS_H000418_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H000419_T01_01_WG01	IC6	RS5	1	0.301029995663981
CURTIS_H000420_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000421_T01_01_WG01	ER+ Typical	RS5	4	0.698970004336019
CURTIS_H000422_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000423_T01_01_WG01	ER+ Typical	RS5	7	0.903089986991944
CURTIS_H000424_T01_01_WG01	ER+ Typical	RS5	2	0.477121254719662
CURTIS_H000425_T01_01_WG01	ER+ Typical	RS5	5	0.778151250383644
CURTIS_H000427_T01_01_WG01	ER+ Typical	RS5	46	1.67209785793572
CURTIS_H000428_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000429_T01_01_WG01	IC6	RS5	11	1.07918124604762
CURTIS_H000430_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000431_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H000432_T01_01_WG01	IC2	RS5	0	0
CURTIS_H000433_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000434_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000435_T01_01_WG01	IC9	RS5	0	0
CURTIS_H000436_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H000437_T01_01_WG01	ER+ Typical	RS5	2	0.477121254719662
CURTIS_H000438_T01_01_WG01	IC6	RS5	4	0.698970004336019
CURTIS_H000439_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H000440_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000441_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000442_T01_01_WG01	ER+ Typical	RS5	65	1.81954393554187
CURTIS_H000443_T01_01_WG01	ER+ Typical	RS5	7	0.903089986991944
CURTIS_H000444_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000445_T01_01_WG01	ER+ Typical	RS5	181	2.26007138798507
CURTIS_H000446_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000447_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000448_T01_01_WG01	ER+ Typical	RS5	11	1.07918124604762
CURTIS_H000449_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000450_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H000451_T01_01_WG01	IC9	RS5	62	1.79934054945358
CURTIS_H000452_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000453_T01_01_WG01	ER+ Typical	RS5	79	1.90308998699194
CURTIS_H000454_T01_01_WG01	ER+ Typical	RS5	2	0.477121254719662
CURTIS_H000455_T01_01_WG01	IC1	RS5	117	2.07188200730613
CURTIS_H000456_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000457_T01_01_WG01	ER+ Typical	RS5	3	0.602059991327962
CURTIS_H000458_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H000459_T01_01_WG01	ER+ Typical	RS5	3	0.602059991327962
CURTIS_H000460_T01_01_WG01	ER+ Typical	RS5	8	0.954242509439325
CURTIS_H000461_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000462_T01_01_WG01	IC9	RS5	75	1.88081359228079
CURTIS_H000463_T01_01_WG01	ER+ Typical	RS5	34	1.54406804435028
CURTIS_H000464_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000465_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000466_T01_01_WG01	ER+ Typical	RS5	2	0.477121254719662
CURTIS_H000467_T01_01_WG01	ER+ Typical	RS5	2	0.477121254719662
CURTIS_H000468_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H000469_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000470_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H000471_T01_01_WG01	ER+ Typical	RS5	2	0.477121254719662
CURTIS_H000472_T01_01_WG01	IC9	RS5	11	1.07918124604762
CURTIS_H000473_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000474_T01_01_WG01	ER+ Typical	RS5	6	0.845098040014257
CURTIS_H000475_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000476_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H000477_T01_01_WG01	IC1	RS5	5	0.778151250383644
CURTIS_H000478_T01_01_WG01	IC9	RS5	51	1.7160033436348
CURTIS_H000479_T01_01_WG01	IC9	RS5	0	0
CURTIS_H000481_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H000482_T01_01_WG01	ER+ Typical	RS5	22	1.36172783601759
CURTIS_H000483_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000484_T01_01_WG01	IC6	RS5	5	0.778151250383644
CURTIS_H000485_T01_01_WG01	IC2	RS5	8	0.954242509439325
CURTIS_H000486_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000487_T01_01_WG01	HER2+	RS5	7	0.903089986991944
CURTIS_H000488_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000489_T01_01_WG01	IC6	RS5	0	0
CURTIS_H000490_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000491_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000492_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000493_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000494_T01_01_WG01	ER+ Typical	RS5	98	1.99563519459755
CURTIS_H000495_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000496_T01_01_WG01	ER+ Typical	RS5	4	0.698970004336019
CURTIS_H000497_T01_01_WG01	IC9	RS5	13	1.14612803567824
CURTIS_H000500_T01_01_WG01	IC2	RS5	11	1.07918124604762
CURTIS_H000502_T01_01_WG01	HER2+	RS5	74	1.8750612633917
CURTIS_H000503_T01_01_WG01	ER+ Typical	RS5	NA	NA
CURTIS_H000505_T01_01_WG01	IC9	RS5	9	1
CURTIS_H000507_T01_01_WG01	ER+ Typical	RS5	49	1.69897000433602
CURTIS_H000511_T01_01_WG01	IC1	RS5	34	1.54406804435028
CURTIS_H000513_T01_01_WG01	IC9	RS5	24	1.39794000867204
CURTIS_H000518_T01_01_WG01	IC2	RS5	34	1.54406804435028
CURTIS_H000519_T01_01_WG01	IC1	RS5	183	2.26481782300954
CURTIS_H000520_T01_01_WG01	HER2+	RS5	5	0.778151250383644
CURTIS_H000521_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H000522_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000523_T01_01_WG01	HER2+	RS5	21	1.34242268082221
CURTIS_H000524_T01_01_WG01	HER2+	RS5	19	1.30102999566398
CURTIS_H000526_T01_01_WG01	ER+ Typical	RS5	6	0.845098040014257
CURTIS_H000527_T01_01_WG01	IC1	RS5	15	1.20411998265592
CURTIS_H000529_T01_01_WG01	IC2	RS5	2	0.477121254719662
CURTIS_H000530_T01_01_WG01	HER2+	RS5	28	1.46239799789896
CURTIS_H000532_T01_01_WG01	ER+ Typical	RS5	16	1.23044892137827
CURTIS_H000534_T01_01_WG01	IC9	RS5	17	1.25527250510331
CURTIS_H000535_T01_01_WG01	IC9	RS5	7	0.903089986991944
CURTIS_H000537_T01_01_WG01	HER2+	RS5	0	0
CURTIS_H000539_T01_01_WG01	IC9	RS5	5	0.778151250383644
CURTIS_H000541_T01_01_WG01	IC9	RS5	52	1.72427586960079
CURTIS_H000546_T01_01_WG01	IC9	RS5	311	2.49415459401844
CURTIS_H000547_T01_01_WG01	HER2+	RS5	8	0.954242509439325
CURTIS_H000548_T01_01_WG01	HER2+	RS5	0	0
CURTIS_H000552_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H000553_T01_01_WG01	IC1	RS5	19	1.30102999566398
CURTIS_H000554_T01_01_WG01	IC9	RS5	10	1.04139268515822
CURTIS_H000557_T01_01_WG01	ER+ Typical	RS5	2	0.477121254719662
CURTIS_H000558_T01_01_WG01	HER2+	RS5	0	0
CURTIS_H000559_T01_01_WG01	HER2+	RS5	9	1
CURTIS_H000565_T01_01_WG01	IC9	RS5	28	1.46239799789896
CURTIS_H000567_T01_01_WG01	IC9	RS5	222	2.34830486304816
CURTIS_H000581_T01_01_WG01	IC9	RS5	39	1.60205999132796
CURTIS_H000585_T01_01_WG01	IC9	RS5	0	0
CURTIS_H000586_T01_01_WG01	ER+ Typical	RS5	NA	NA
CURTIS_H000587_T01_01_WG01	HER2+	RS5	0	0
CURTIS_H000591_T01_01_WG01	ER+ Typical	RS5	7	0.903089986991944
CURTIS_H000592_T01_01_WG01	ER+ Typical	RS5	10	1.04139268515822
CURTIS_H000593_T01_01_WG01	IC1	RS5	33	1.53147891704226
CURTIS_H000744_T01_01_WG01	ER+ Typical	RS5	NA	NA
CURTIS_H000793_T01_01_WG01	ER+ Typical	RS5	20	1.32221929473392
CURTIS_H001391_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001392_T01_01_WG01	ER+ Typical	RS5	5	0.778151250383644
CURTIS_H001393_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H001394_T01_01_WG01	IC1	RS5	2	0.477121254719662
CURTIS_H001395_T01_01_WG01	IC1	RS5	125	2.10037054511756
CURTIS_H001396_T01_01_WG01	ER+ Typical	RS5	4	0.698970004336019
CURTIS_H001397_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001398_T01_01_WG01	IC2	RS5	11	1.07918124604762
CURTIS_H001399_T01_01_WG01	HER2+	RS5	2	0.477121254719662
CURTIS_H001400_T01_01_WG01	IC1	RS5	13	1.14612803567824
CURTIS_H001401_T01_01_WG01	HER2+	RS5	0	0
CURTIS_H001402_T01_01_WG01	ER+ Typical	RS5	2	0.477121254719662
CURTIS_H001403_T01_01_WG01	IC1	RS5	3	0.602059991327962
CURTIS_H001404_T01_01_WG01	HER2+	RS5	70	1.85125834871908
CURTIS_H001405_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001406_T01_01_WG01	ER+ Typical	RS5	6	0.845098040014257
CURTIS_H001407_T01_01_WG01	ER+ Typical	RS5	6	0.845098040014257
CURTIS_H001408_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001409_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001410_T01_01_WG01	ER+ Typical	RS5	3	0.602059991327962
CURTIS_H001411_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001412_T01_01_WG01	ER+ Typical	RS5	2	0.477121254719662
CURTIS_H001413_T01_01_WG01	ER+ Typical	RS5	8	0.954242509439325
CURTIS_H001414_T01_01_WG01	ER+ Typical	RS5	2	0.477121254719662
CURTIS_H001415_T01_01_WG01	ER+ Typical	RS5	4	0.698970004336019
CURTIS_H001416_T01_01_WG01	IC9	RS5	18	1.27875360095283
CURTIS_H001417_T01_01_WG01	IC1	RS5	13	1.14612803567824
CURTIS_H001418_T01_01_WG01	ER+ Typical	RS5	5	0.778151250383644
