sample	ampliconID	Freq	width	FreqNorm	tf	type	group
CURTIS_H003222_T01_01_WG01	amplicon1	107	6722818	15.9159447719691	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004006_T01_01_WG01	amplicon1	40	5624615	7.11159786047578	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004012_T01_01_WG01	amplicon1	9	2131147	4.22307799508903	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004017_T01_01_WG01	amplicon1	113	22150041	5.10157069235222	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004020_T01_01_WG01	amplicon1	145	17156327	8.45169248639292	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004024_T01_01_WG01	amplicon1	79	9409814	8.39549007026069	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004026_T01_01_WG01	amplicon1	680	27250271	24.9538802751723	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004028_T01_01_WG01	amplicon1	114	5974366	19.0815226251622	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004050_T01_01_WG01	amplicon1	190	15665643	12.1284520526863	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004068_T01_01_WG01	amplicon1	14	2243289	6.24083655739408	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004069_T01_01_WG01	amplicon1	350	52595650	6.65454272359026	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004070_T02_01_WG01	amplicon1	105	10883487	9.64764325992212	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004071_T01_01_WG01	amplicon1	230	18997998	12.106538804773	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004073_T01_01_WG01	amplicon1	27	5668173	4.76343964801357	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004074_T01_01_WG01	amplicon1	184	25917304	7.09950386814925	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004081_T01_01_WG01	amplicon1	218	29554087	7.3763063633128	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004083_T01_01_WG01	amplicon1	260	34471772	7.54240310013654	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004084_T01_01_WG01	amplicon1	309	12277312	25.1683756183764	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004086_T01_01_WG01	amplicon1	82	7656464	10.709904728867	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004088_T01_01_WG01	amplicon1	420	24149380	17.391750844121	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004092_T02_01_WG01	amplicon1	286	25830453	11.0722022567703	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004114_T01_01_WG01	amplicon1	443	15121852	29.295353505642	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004117_T01_01_WG01	amplicon1	150	13348971	11.2368211752052	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004123_T01_01_WG01	amplicon1	498	29839296	16.6894017874953	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004131_T01_01_WG01	amplicon1	44	10637543	4.13629350311439	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004164_T01_01_WG01	amplicon1	124	10130066	12.2407889543859	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004171_T01_01_WG01	amplicon1	218	15061966	14.4735421657438	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004175_T01_01_WG01	amplicon1	76	3808315	19.9563323937227	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004177_T01_01_WG01	amplicon1	372	14688209	25.3264370080791	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004189_T01_01_WG01	amplicon1	177	29797208	5.94015385602571	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004202_T01_01_WG01	amplicon1	106	30298851	3.49848250021098	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004203_T01_01_WG01	amplicon1	143	23179801	6.16916426504266	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004205_T01_01_WG01	amplicon1	37	9128357	4.0533033491131	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004207_T01_01_WG01	amplicon1	371	23256619	15.9524477741154	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004219_T01_01_WG01	amplicon1	628	35098646	17.8924281010726	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004230_T01_01_WG01	amplicon1	209	21404901	9.76411897443487	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004237_T01_01_WG01	amplicon1	115	11897248	9.66610093359406	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004238_T01_01_WG01	amplicon1	118	10004918	11.7941996126305	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004244_T02_01_WG01	amplicon1	4	1481848	2.69933218521738	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004246_T01_01_WG01	amplicon1	549	22007545	24.945990113845	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004256_T01_01_WG01	amplicon1	9	5741270	1.56759741311591	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004260_T01_01_WG01	amplicon1	41	4195539	9.77228432389736	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004285_T01_01_WG01	amplicon1	133	12774321	10.4115122831186	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004294_T01_01_WG01	amplicon1	27	4710906	5.73138160685015	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004305_T01_01_WG01	amplicon1	95	16069351	5.91187534580581	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004310_T01_01_WG01	amplicon1	126	17519490	7.19199017779627	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004313_T01_01_WG01	amplicon1	160	11605951	13.7860309766946	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004321_T01_01_WG01	amplicon1	21	3563997	5.89226085207142	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004330_T01_01_WG01	amplicon1	72	17871969	4.02865515265833	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004334_T01_01_WG01	amplicon1	171	19031506	8.98510081125477	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004338_T01_01_WG01	amplicon1	147	26665582	5.51272423005806	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004341_T01_01_WG01	amplicon1	60	8270844	7.25439870465457	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004344_T01_01_WG01	amplicon1	167	20301279	8.22608270148891	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004345_T01_01_WG01	amplicon1	628	42502161	14.7757192863676	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004351_T01_01_WG01	amplicon1	181	26078159	6.9406739946635	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004353_T01_01_WG01	amplicon1	265	16265872	16.2917795000477	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004355_T01_01_WG01	amplicon1	78	5364994	14.5386928671309	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004358_T01_01_WG01	amplicon1	30	6217923	4.82476222365571	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004362_T01_01_WG01	amplicon1	0	2455661	0	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004366_T01_01_WG01	amplicon1	82	14203147	5.77336839504653	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004368_T01_01_WG01	amplicon1	48	13206092	3.63468617362351	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004377_T01_01_WG01	amplicon1	139	21806847	6.37414478122399	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004387_T01_01_WG01	amplicon1	1	520825	1.92003072049153	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004392_T01_01_WG01	amplicon1	24	3914036	6.13177804189844	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004394_T01_01_WG01	amplicon1	24	5996564	4.00229197920676	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004395_T01_01_WG01	amplicon1	114	18636691	6.11696572100702	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004399_T01_01_WG01	amplicon1	131	10382675	12.6171723568348	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004403_T01_01_WG01	amplicon1	204	18791855	10.8557670331109	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004405_T01_01_WG01	amplicon1	186	25138731	7.39894149788229	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004411_T01_01_WG01	amplicon1	178	18053869	9.85938249579633	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004428_T01_01_WG01	amplicon1	0	718200	0	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004429_T01_01_WG01	amplicon1	157	8935275	17.5708078374756	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004439_T01_01_WG01	amplicon1	175	13386550	13.0728230948228	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004466_T01_01_WG01	amplicon1	582	24299722	23.950891290032	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004477_T01_01_WG01	amplicon1	129	16288222	7.91983311622349	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004478_T01_01_WG01	amplicon1	65	13585583	4.7844836691955	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004480_T01_01_WG01	amplicon1	785	46871807	16.7478074826516	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004491_T01_01_WG01	amplicon1	32	9419910	3.39706005683706	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004494_T01_01_WG01	amplicon1	206	28388763	7.25639225633044	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004523_T01_01_WG01	amplicon1	80	4379244	18.2679932883393	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004525_T01_01_WG01	amplicon1	41	6774255	6.05232604913751	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004543_T01_01_WG01	amplicon1	27	3567089	7.56919718010961	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004548_T01_01_WG01	amplicon1	42	9027286	4.65256113520719	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004550_T01_01_WG01	amplicon1	58	13312451	4.35682354812048	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004551_T01_01_WG01	amplicon1	336	30001020	11.1996192129468	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004554_T01_01_WG01	amplicon1	241	26249919	9.18098071083572	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004557_T01_01_WG01	amplicon1	612	30938485	19.7811883807497	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004562_T01_01_WG01	amplicon1	138	9127264	15.1195363692778	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004566_T01_01_WG01	amplicon1	63	13999698	4.50009707352259	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004569_T01_01_WG01	amplicon1	267	31457429	8.48766121350858	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004575_T01_01_WG01	amplicon1	176	41557461	4.23509992585928	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004606_T01_01_WG01	amplicon1	82	13472515	6.08646566732344	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004618_T01_01_WG01	amplicon1	138	11188688	12.3338857960826	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004619_T01_01_WG01	amplicon1	32	9440631	3.38960393643179	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004630_T01_01_WG01	amplicon1	134	16676797	8.03511609573469	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004634_T01_01_WG01	amplicon1	299	39279080	7.61219458296885	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004637_T01_01_WG01	amplicon1	229	25140918	9.10865705062958	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004644_T01_01_WG01	amplicon1	81	4068214	19.9104570211891	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004648_T01_01_WG01	amplicon1	97	26802180	3.61910859489788	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004649_T02_01_WG01	amplicon1	32	8435961	3.79328448768315	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004655_T01_01_WG01	amplicon1	234	27694833	8.44922950067978	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004663_T01_01_WG01	amplicon1	120	12427340	9.65612914750864	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004666_T01_01_WG01	amplicon1	5	3152194	1.58619678864943	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004685_T01_01_WG01	amplicon1	940	62533890	15.0318491301277	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004690_T01_01_WG01	amplicon1	212	24330910	8.7131965060082	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004694_T01_01_WG01	amplicon1	141	11988146	11.7616185188268	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004710_T01_01_WG01	amplicon1	42	6537080	6.42488695258433	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004719_T01_01_WG01	amplicon1	243	18797287	12.9273974483658	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004751_T01_01_WG01	amplicon1	210	19160082	10.9602871219445	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004752_T01_01_WG01	amplicon1	338	32429946	10.4224657049999	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004760_T01_01_WG01	amplicon1	129	11998334	10.7514926655651	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004768_T01_01_WG01	amplicon1	155	14833792	10.4491151015196	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004776_T01_01_WG01	amplicon1	210	15101786	13.9056400348939	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H003224_T01_01_WG01	amplicon2	261	37191887	7.01765952343316	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004006_T01_01_WG01	amplicon2	613	24438656	25.0832124319766	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004012_T01_01_WG01	amplicon2	25	5519327	4.52953774980174	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004014_T01_01_WG01	amplicon2	286	35687965	8.01390608850911	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004046_T01_01_WG01	amplicon2	40	8459304	4.72852140081501	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004060_T01_01_WG01	amplicon2	101	23688296	4.26370896412304	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004068_T01_01_WG01	amplicon2	138	11458805	12.043140624175	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004081_T01_01_WG01	amplicon2	24	4108731	5.84121958823783	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004083_T01_01_WG01	amplicon2	27	4616523	5.84855745330414	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004092_T02_01_WG01	amplicon2	98	9948130	9.85109764347671	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004093_T02_01_WG01	amplicon2	416	25219567	16.4951285642612	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004103_T01_01_WG01	amplicon2	49	7931647	6.1777837566397	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004114_T01_01_WG01	amplicon2	414	54466035	7.60106734407966	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004140_T01_01_WG01	amplicon2	151	13135379	11.495671346826	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004142_T01_01_WG01	amplicon2	316	39001284	8.10229735000519	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004147_T01_01_WG01	amplicon2	36	4161814	8.65007422244243	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004153_T01_01_WG01	amplicon2	253	42150368	6.00232007464324	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004167_T01_01_WG01	amplicon2	99	12475338	7.93565673330855	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004197_T01_01_WG01	amplicon2	259	29408996	8.80682903965848	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004203_T01_01_WG01	amplicon2	45	3965932	11.3466393271493	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004213_T01_01_WG01	amplicon2	121	9948074	12.163158416393	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004226_T01_01_WG01	amplicon2	569	29289985	19.4264353498303	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004231_T01_01_WG01	amplicon2	116	3970918	29.2123886718386	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004256_T01_01_WG01	amplicon2	200	26033824	7.68231359327005	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004259_T01_01_WG01	amplicon2	82	7523169	10.8996620971827	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004268_T01_01_WG01	amplicon2	213	25936739	8.21228913935557	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004284_T01_01_WG01	amplicon2	205	20452785	10.0230848757272	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004291_T01_01_WG01	amplicon2	108	12114973	8.91458858389532	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004314_T01_01_WG01	amplicon2	811	60069465	13.5010358424201	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004317_T01_01_WG01	amplicon2	20	587699	34.031026086483	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004323_T01_01_WG01	amplicon2	22	7095513	3.10055101019475	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004329_T01_01_WG01	amplicon2	46	10525141	4.37048776828738	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004360_T01_01_WG01	amplicon2	229	40809972	5.61137361231221	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004362_T01_01_WG01	amplicon2	390	15421382	25.2895622454589	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004388_T01_01_WG01	amplicon2	455	37189874	12.2345130827816	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004398_T01_01_WG01	amplicon2	142	26765341	5.30536861084639	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004403_T01_01_WG01	amplicon2	5	586925	8.51897601908251	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004406_T01_01_WG01	amplicon2	551	38461368	14.3260634931134	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004410_T01_01_WG01	amplicon2	91	22089764	4.11955510253527	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004425_T01_01_WG01	amplicon2	908	70410203	12.8958582891744	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004428_T01_01_WG01	amplicon2	150	14934210	10.0440532174116	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004454_T01_01_WG01	amplicon2	128	27429710	4.66647295942976	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004513_T01_01_WG01	amplicon2	112	13607950	8.23048291623646	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004515_T01_01_WG01	amplicon2	148	21395364	6.91738640202616	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004543_T01_01_WG01	amplicon2	453	21511515	21.0584889069877	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004630_T01_01_WG01	amplicon2	58	13315148	4.35594106802268	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004632_T01_01_WG01	amplicon2	521	20603479	25.2869915804025	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004637_T01_01_WG01	amplicon2	4	599280	6.67467627820051	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004644_T01_01_WG01	amplicon2	313	40145266	7.79668516830851	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004648_T01_01_WG01	amplicon2	9	2532706	3.55351154062098	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004686_T01_01_WG01	amplicon2	100	10592197	9.44091202231227	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004698_T01_01_WG01	amplicon2	622	26203987	23.7368458471606	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004772_T01_01_WG01	amplicon2	362	12904525	28.0521754965797	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004031_T01_01_WG01	amplicon3	176	13788132	12.7646007450465	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004046_T01_01_WG01	amplicon3	40	3466524	11.5389364100753	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004060_T01_01_WG01	amplicon3	1114	57450304	19.390671979734	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004088_T01_01_WG01	amplicon3	32	4085006	7.83352582591066	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004114_T01_01_WG01	amplicon3	34	3480931	9.76750185510715	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004167_T01_01_WG01	amplicon3	333	12827251	25.9603558081151	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004259_T01_01_WG01	amplicon3	19	4087565	4.64824412578149	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004268_T01_01_WG01	amplicon3	56	7677224	7.29430325336346	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004317_T01_01_WG01	amplicon3	0	167567	0	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004330_T01_01_WG01	amplicon3	49	5633975	8.69723419078004	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004344_T01_01_WG01	amplicon3	16	8300005	1.9277096821026	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004375_T01_01_WG01	amplicon3	53	4695363	11.28773217321	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004403_T01_01_WG01	amplicon3	60	8195148	7.32140529981887	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004490_T01_01_WG01	amplicon3	72	12955396	5.55752985088221	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004515_T01_01_WG01	amplicon3	30	2146662	13.9751856603415	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004523_T01_01_WG01	amplicon3	44	10426359	4.22007337364846	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004600_T01_01_WG01	amplicon3	489	34447235	14.1956241190331	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004031_T01_01_WG01	amplicon4	37	5480613	6.75106963399897	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004088_T01_01_WG01	amplicon4	252	22196035	11.3533791057727	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004147_T01_01_WG01	amplicon4	404	21091680	19.1544722848061	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004180_T01_01_WG01	amplicon4	209	36802127	5.6790195849278	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004305_T01_01_WG01	amplicon4	442	48482901	9.11661618598277	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004317_T01_01_WG01	amplicon4	82	18445581	4.44550919811092	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004330_T01_01_WG01	amplicon4	97	12408385	7.81729451495904	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004335_T01_01_WG01	amplicon4	220	43919265	5.00919129680335	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004387_T01_01_WG01	amplicon4	229	35577381	6.43667390806535	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004423_T03_01_WG01	amplicon4	99	13423527	7.37511087808741	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004515_T01_01_WG01	amplicon4	618	33048756	18.6996448519878	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004714_T01_01_WG01	amplicon4	11	3277729	3.35598214495463	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004317_T01_01_WG01	amplicon5	93	6117355	15.2026488572267	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004320_T01_01_WG01	amplicon5	213	21686699	9.8216883998805	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004330_T01_01_WG01	amplicon5	94	11520874	8.15910320692683	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004693_T01_01_WG01	amplicon5	135	16315154	8.27451582743258	APOBEC3B	cyclic	APOBEC3B_cyclic
CURTIS_H004008_T02_01_WG01	amplicon1	279	10014126	27.860644054209	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004014_T01_01_WG01	amplicon1	14	2715471	5.15564334879658	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004046_T01_01_WG01	amplicon1	13	2568035	5.06223630129652	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004060_T01_01_WG01	amplicon1	0	416654	0	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004064_T01_01_WG01	amplicon1	74	4815473	15.3671300825485	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004082_T02_01_WG01	amplicon1	66	13642694	4.83775418550031	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004142_T01_01_WG01	amplicon1	316	17833374	17.7195857609446	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004148_T01_01_WG01	amplicon1	23	3226060	7.12943962604539	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004154_T01_01_WG01	amplicon1	10	3214645	3.11076339689141	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004167_T01_01_WG01	amplicon1	25	2280059	10.9646285468929	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004180_T01_01_WG01	amplicon1	19	1157911	16.4088604391875	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004197_T01_01_WG01	amplicon1	56	2859185	19.5860009058525	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004204_T01_01_WG01	amplicon1	20	3084727	6.483555919211	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004213_T01_01_WG01	amplicon1	12	4985914	2.4067803816913	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004223_T01_01_WG01	amplicon1	26	4767863	5.45317682156555	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004226_T01_01_WG01	amplicon1	2	216373	9.24329745393372	APOBEC3B	noncyclic	APOBEC3B_noncyclic
